id_alignrec_anchor,degree_alignrec_anchor
8343,200
8341,200
8107,200
8223,57
8222,200
8113,200
8120,200
8119,200
8118,200
8117,200
8116,200
8115,200
8112,187
8122,200
8110,200
8109,200
8108,200
8106,200
8325,200
8105,133
8121,200
8123,200
8103,107
8132,200
8139,200
8137,200
8136,174
8135,151
8134,200
8133,200
8131,200
8124,200
8130,200
8224,200
8326,200
8303,200
8305,200
8312,121
8320,176
8318,200
8317,129
8315,200
8314,200
8313,31
8311,178
8322,200
8310,200
8309,39
8308,108
8307,200
8306,200
8321,100
8327,200
8323,188
8339,85
8332,200
8338,200
8337,200
8336,200
8335,117
8334,189
8333,200
8331,200
8324,200
8330,200
8329,200
8328,200
8238,200
8233,63
7765,200
7876,179
7907,200
7908,190
7902,200
7840,200
7892,200
7890,190
7877,147
8301,200
7878,200
7879,200
7880,140
7881,200
7891,200
7882,80
7906,200
7905,200
7904,200
7903,200
7901,200
7893,200
7900,140
7898,200
7897,200
7896,139
7895,200
7894,200
7875,46
7874,200
7873,147
7848,200
7854,200
7884,200
7885,38
7886,167
7789,200
7764,200
7763,200
7762,200
7761,200
7760,194
7759,26
7774,200
7776,160
7795,200
7786,200
7794,200
7793,200
7792,200
7791,200
7788,200
7887,136
7785,200
7777,200
7784,200
7783,153
7782,200
7781,200
7779,193
7778,200
7837,200
7838,200
7839,174
7883,200
7889,200
7888,148
7853,157
7852,200
7851,199
8299,200
8274,200
8273,200
8271,200
8281,200
8270,200
8268,200
8267,200
8266,200
8265,200
8264,200
8280,200
8282,26
8262,200
8293,200
8298,200
8276,200
8297,200
8296,200
8295,200
8294,173
8292,200
8284,91
8291,94
8290,200
8288,200
8287,90
8286,200
8285,172
8263,200
8261,200
8275,200
8277,200
7850,200
7860,200
7849,200
7847,115
7872,56
7846,200
7845,200
7844,200
7843,200
7842,200
7841,200
7855,200
7856,200
7857,200
7858,200
7859,200
7861,163
8279,200
7862,200
7863,200
7864,200
7865,200
7866,200
7867,200
7868,112
7869,140
7870,200
7871,72
8063,200
8065,112
8377,160
8272,200
8129,200
8128,200
8127,200
9816,200
9921,94
9952,200
9871,200
9869,200
9814,76
9815,150
9817,186
8126,31
9818,200
9820,93
9813,200
9821,45
9823,136
9824,117
9927,200
9926,199
9925,16
9924,153
9923,200
9922,200
9920,200
9930,200
9919,25
9916,200
9915,200
9914,50
9913,22
9912,94
9929,150
9931,200
9910,200
9825,200
9827,102
9828,200
9806,200
9861,148
9853,138
9860,200
9859,200
9858,200
9857,200
9855,200
9854,200
9834,85
9832,30
9870,192
9801,200
9808,200
9807,200
9804,200
9829,200
3662,200
9802,200
9800,139
9810,133
9799,166
9798,95
9797,200
9796,200
9795,200
9794,74
9809,197
9811,200
9830,200
9822,135
9943,200
9950,100
9949,200
9792,200
9906,200
9905,68
9904,133
9903,136
9902,82
9900,192
9891,102
9899,121
9898,200
9896,179
9894,200
9893,104
9892,200
9793,200
9791,200
9901,52
9677,200
9684,200
9683,200
9682,200
9681,200
9680,200
9679,200
9673,200
9687,200
9672,200
9671,84
9670,200
9669,200
9668,200
9907,200
9908,200
9948,200
9881,200
9947,123
9946,200
9945,200
9942,200
9932,46
9941,200
9939,158
9938,200
9937,162
9936,200
9933,200
9911,88
9909,200
9872,200
9887,200
9890,200
9886,200
9885,172
9884,200
9883,99
9882,200
9880,200
9889,118
9879,200
9878,200
9877,112
9876,200
9874,200
9873,119
9888,57
9863,61
9864,200
9865,200
8202,35
8089,200
8088,200
8087,193
8140,200
8141,200
8142,200
8194,89
8200,90
8199,183
8198,200
8197,200
8196,155
8195,200
8193,200
8192,200
8091,200
8191,200
8190,184
8189,86
8188,200
8187,200
8201,200
8203,200
8143,200
8212,97
8220,146
8219,61
8218,200
8217,200
8216,200
8090,200
8092,158
8211,200
8072,123
8125,194
8104,200
8102,174
8221,200
8075,200
8081,200
8080,200
8079,200
8078,200
8077,200
8076,200
8074,100
8083,146
8073,153
8070,200
8085,181
8069,200
8068,200
8067,200
8082,200
8084,200
8101,200
8094,200
8100,200
8099,200
8098,200
8097,200
8096,200
8095,200
8093,200
8215,200
8204,200
9866,200
9844,200
8176,114
8177,122
8178,200
8179,161
8180,200
8181,200
9011,200
9013,200
9014,200
9842,139
9849,79
9848,200
9847,66
9846,188
9843,122
8174,96
9841,200
9851,200
9840,200
9839,44
9838,74
9837,104
9836,200
9835,64
9850,100
9852,200
9833,185
9862,124
9868,200
9867,200
8175,200
8173,71
8210,40
8155,200
8209,200
8208,200
8207,200
8206,200
8205,124
8186,159
8184,40
8183,166
8154,200
8161,200
8160,200
8159,123
8158,200
8157,200
8153,200
8172,200
8182,163
8152,200
8151,144
8150,200
8148,124
8146,200
8144,200
8164,200
8165,200
8166,200
8168,136
8169,200
8170,41
8171,200
7775,200
7767,173
6149,200
8936,168
8947,200
8948,55
8949,33
8950,200
8951,147
8945,151
8974,200
8880,97
8976,123
8995,200
8996,182
8998,200
8999,200
9000,200
8946,200
8944,142
8954,200
8943,200
8942,200
8941,200
8939,200
8938,183
8937,132
8953,200
8955,200
8973,200
8964,200
8972,200
8971,200
8970,185
8968,200
9001,200
8994,200
9002,200
8992,200
8878,200
8877,200
8876,74
8933,200
8935,200
8699,200
8984,200
8990,100
8989,200
8988,197
8987,200
8986,200
8985,193
8983,200
8982,200
9005,200
8981,111
8980,200
8979,79
8978,200
8977,200
8991,131
8993,200
8975,78
9003,200
9010,140
9009,170
9008,200
9007,200
9006,142
8967,200
8966,200
8963,200
8711,200
8765,200
8758,110
8764,200
8763,200
8762,200
8761,200
8760,200
8759,52
8737,101
8735,110
8852,200
8707,200
8713,111
8712,80
8710,200
8768,200
8709,200
8708,200
8706,200
8715,200
8705,200
8704,104
8703,80
8702,200
8701,200
8700,144
8714,200
8716,109
8734,170
8727,200
8767,200
8769,200
8956,163
8749,200
8962,200
8961,200
8960,200
8959,200
8958,200
8957,138
8855,114
8854,139
8853,66
8746,200
8754,200
8753,100
8752,200
8750,177
8748,200
8770,116
8745,200
8756,200
8744,200
8743,96
8741,94
8740,170
8739,98
8738,200
8755,136
8757,139
8736,124
8766,186
8772,200
8771,200
8879,104
8881,26
7768,200
8468,200
8461,45
8462,200
8463,200
8492,182
8464,200
8467,200
8469,200
8875,200
8470,200
8471,200
8472,194
8465,114
8494,200
8497,174
8460,39
8459,28
8458,151
8473,123
8474,200
8475,200
8476,139
8477,200
8478,75
8479,200
8481,200
8482,200
8483,200
8484,199
8485,148
8486,126
8487,188
8498,200
8518,163
8519,200
8499,200
8507,185
8513,200
8512,200
8511,109
8510,200
8509,118
8508,29
8506,200
8515,129
8505,200
8503,200
8502,124
8501,200
8500,200
8514,200
8520,200
8516,200
8457,63
8525,200
8531,154
8530,164
8529,200
8528,200
8527,121
8526,72
8524,200
8517,200
8523,200
8522,46
8521,200
8488,200
8489,200
8491,200
8861,200
8917,200
8895,200
8893,112
8934,164
8864,163
8871,74
8870,200
8869,63
8867,152
8866,71
8865,25
8863,200
8873,13
8862,17
8859,200
8920,200
8858,184
8857,56
8856,200
8872,171
8874,200
8891,200
8883,110
8890,32
8889,200
8888,103
8887,200
8886,200
8885,200
8882,90
8918,170
8921,70
8696,200
8898,47
8698,200
8379,200
8903,200
8911,200
8908,200
8907,182
8906,200
8905,200
8904,200
8902,200
8913,200
8901,200
8900,196
8899,200
8897,69
8922,200
8896,76
8912,149
8914,149
8894,200
8925,92
8932,200
8931,94
8930,101
8928,200
8927,200
8926,119
8924,135
8916,200
8923,78
8733,200
8732,200
8731,200
8060,84
8054,200
8048,200
8055,93
8057,200
8058,74
8059,198
8061,124
8730,200
8062,200
8056,92
8028,200
8047,143
8045,56
8030,200
8053,200
8052,129
8051,200
8050,200
8049,200
8029,200
8027,200
7991,200
7999,200
8005,123
8004,76
8003,156
8002,200
8001,42
8000,200
7998,130
8007,200
8031,136
8032,80
8033,200
7935,200
7931,200
7950,200
7940,200
7947,200
7946,200
7945,200
7944,200
7943,196
7941,200
7939,200
7932,200
7938,89
7937,84
7936,200
7934,200
8034,200
7933,200
7988,200
7990,133
8064,200
8037,200
8044,27
8042,73
8041,50
8040,182
8039,147
8038,200
8036,200
8046,200
8035,27
7997,200
7996,200
7995,200
7828,200
7802,200
7801,198
7800,200
7799,200
7816,200
7818,200
7797,200
7829,200
7836,200
7835,200
7834,200
7833,200
7832,200
7831,200
7819,200
7804,171
7827,200
7826,143
7824,200
7823,200
7822,200
7821,200
7798,200
7796,200
7909,30
7766,200
7772,200
7771,200
7770,200
7769,200
7803,114
7817,200
7994,178
8015,20
7993,104
7992,200
8006,200
8008,200
8026,200
8018,195
8025,200
8024,189
8023,200
8022,165
8021,200
8019,200
8017,200
8009,42
8014,200
7806,200
8013,44
8012,200
8011,200
8010,200
7912,200
7911,200
7910,200
7807,200
7815,200
7814,200
7813,200
7812,200
7810,200
7809,200
7929,200
7913,200
7914,168
8811,200
8849,200
8848,200
8847,164
8845,200
8843,200
8835,122
8842,200
8841,200
8839,200
8838,200
8837,200
8836,200
8813,200
8812,200
8784,200
8851,200
8791,200
8790,34
8788,200
8787,41
8786,200
8785,75
8783,136
8809,93
8782,200
8781,200
8780,109
8779,110
8778,139
8777,200
8850,200
8844,29
8793,200
8830,200
8729,200
8728,200
8726,200
8717,200
8725,200
8724,200
8723,200
8721,200
8720,200
8718,114
8773,117
8774,188
8775,200
8822,200
8829,200
8776,105
8828,200
8827,200
8826,200
8824,200
8821,164
8833,200
8820,200
8819,200
8817,200
8816,200
8815,200
8814,200
8831,200
8834,190
8792,200
8794,200
7915,200
7974,200
7981,200
7987,105
7986,200
7985,200
7984,200
7983,200
7982,200
7980,200
7973,200
7979,200
7978,200
7977,71
7976,200
7975,200
7953,200
7972,108
7951,200
7989,200
7921,110
7928,200
7926,35
7925,200
7924,118
7923,200
7922,200
7920,200
7930,135
7918,200
7917,200
7916,200
7952,200
7970,200
8795,200
8378,200
8796,138
8797,200
8798,193
8799,173
8800,199
8801,200
8802,87
8803,143
8804,185
8805,200
8806,200
8807,200
8808,200
8380,180
5213,192
7954,200
7962,200
7969,170
7968,200
7967,180
7965,200
7964,200
7963,200
7961,200
7971,165
7959,200
7958,200
7957,200
7956,200
7955,200
9667,36
9685,200
9688,200
9541,130
9536,200
9537,200
9538,200
9539,147
9540,200
9534,200
9543,200
9110,200
9544,200
9546,200
9547,200
9548,200
9549,200
9542,200
9535,84
9515,200
9513,200
9477,112
9486,200
9492,200
9491,50
9490,200
9489,200
9488,200
9487,195
9485,73
9494,200
9484,168
9483,200
9482,184
9481,200
9514,49
9533,200
9531,200
9320,200
9112,82
9113,200
9114,173
9115,72
9116,69
9117,200
9118,200
9119,117
9120,11
9121,200
9122,200
9123,196
9125,98
9319,77
9321,200
9516,200
9524,200
9530,200
9529,200
9528,12
9527,147
9526,200
9525,200
9522,200
9532,162
9521,200
9520,180
9519,200
9518,200
9517,200
9480,45
9479,200
9493,132
9611,28
9604,200
9606,200
9553,200
9615,174
9621,200
9620,200
9619,200
9618,200
9617,200
9616,200
9614,38
9607,135
9613,200
9612,200
9610,200
9591,49
9609,200
9608,200
9589,200
9588,91
9587,200
9561,200
9568,200
9567,127
9566,200
9565,85
9564,200
9562,200
9560,200
9586,200
9590,17
9592,200
9495,200
9498,86
9512,200
9504,200
9511,200
9510,200
9508,200
9507,170
9506,43
9505,200
9503,58
9496,200
9502,120
9501,193
9500,200
9499,200
9497,195
9593,200
9550,200
9551,200
9552,200
9597,200
9603,86
9602,58
9601,200
9600,62
9599,130
9598,200
9596,200
9605,16
9595,200
9594,200
9111,200
9109,16
9665,200
9076,87
9032,180
9025,200
9163,200
9052,200
9054,200
9075,53
9077,200
9108,200
9078,33
9079,200
9080,170
9074,200
9082,103
9084,200
9031,137
9029,144
9028,200
9027,181
9026,200
9024,200
9034,200
9023,200
9021,200
9020,200
9019,162
9018,137
9016,200
9033,200
9035,200
9051,200
9044,200
9085,200
9086,74
9087,200
9067,116
9262,28
9268,200
9267,23
9266,200
9265,200
9264,84
9263,143
9166,200
9165,200
9164,200
9063,174
9070,200
9069,200
9068,200
9066,200
9088,128
9065,70
9062,200
9072,200
9061,139
9060,141
9059,138
9058,200
9056,200
9055,200
9071,200
9073,200
9053,200
9083,200
9089,200
9050,183
9049,64
9048,200
9127,171
9160,200
9159,200
9158,200
9157,200
9154,200
9147,80
9153,200
9152,200
9151,200
9150,76
9149,200
9148,34
9129,200
9128,200
9101,83
9162,200
9107,200
9106,89
9105,200
9104,200
9103,109
9102,58
9100,200
9126,164
9099,200
9098,200
9097,200
9096,200
9095,50
9094,60
9161,200
9155,78
9047,164
9143,150
9046,175
9045,200
9043,200
9036,200
9042,200
9041,200
9040,200
9039,200
9038,200
9037,200
9090,109
9091,67
9092,58
9137,200
9142,200
9093,67
9141,146
9140,200
9139,187
9138,169
9136,200
9145,68
9135,52
9134,200
9133,199
9132,200
9131,168
9130,144
9144,145
9146,200
9559,200
9558,200
9557,200
6052,200
6079,200
6048,200
6069,200
6066,124
6050,200
6051,200
6053,200
9556,200
6054,200
6055,188
6068,173
6056,55
6058,200
6059,200
6085,50
6084,32
6083,134
6082,196
6081,200
6080,200
6078,197
6070,200
6076,200
6075,200
6074,200
6073,61
6072,200
6071,200
6049,200
6047,200
6087,156
6060,200
6061,200
6064,200
9422,33
9411,36
9409,58
9436,200
9408,200
9407,200
9406,200
9405,156
9404,70
9403,200
9417,200
9418,96
9419,200
9420,200
9421,200
9423,39
6065,116
9424,137
9425,96
9426,120
9427,200
9429,127
9430,200
9431,200
9433,200
9434,200
9435,95
7758,200
7756,200
7755,69
6057,200
6018,102
6024,200
6023,200
6147,200
6143,200
6142,200
6140,134
6139,18
6138,109
6136,200
6146,200
6135,137
6134,120
6133,180
6132,200
6130,200
6128,200
6145,183
6126,200
6137,200
6156,200
6163,72
6162,200
6160,200
6159,167
6158,200
6157,200
6155,113
6148,82
6154,200
6153,200
6152,200
6151,169
6150,186
6144,200
6165,124
6022,120
6037,200
6021,200
6020,89
6019,200
6017,200
6026,115
6015,200
6014,200
6013,96
6012,200
6011,200
6010,200
6025,200
6027,170
6046,150
6045,173
