id_alignrec,degree_alignrec,id_anchor,degree_anchor,id_alignrec_anchor,degree_alignrec_anchor
244,200,137,200,145,134
1161,200,116,112,86,147
1162,200,79,200,144,44
1163,200,115,200,143,200
1291,200,114,200,142,200
1270,180,85,149,141,200
1269,200,91,200,119,200
1268,180,90,200,118,200
1267,200,89,200,117,144
1265,200,88,58,87,200
1282,200,87,200,94,200
1283,200,86,147,93,200
1284,200,84,200,92,200
1285,200,113,200,91,200
1286,200,83,136,89,200
1287,200,81,200,88,58
1288,200,80,200,53,150
1289,168,70,49,38,55
1290,200,71,200,39,200
1292,200,65,200,355,168
1069,200,328,200,206,200
1293,200,181,200,204,200
1295,200,190,200,202,200
1297,200,188,48,201,200
1299,99,187,199,198,200
1301,200,185,132,187,199
1302,176,184,200,196,176
1186,200,183,200,194,200
1184,183,262,200,193,200
1015,200,265,38,192,200
1068,200,355,168,190,200
1074,176,325,200,188,48
1073,200,332,65,264,174
1072,200,331,34,266,200
1071,135,329,100,327,200
1271,179,327,200,209,147
1303,168,194,200,333,200
1272,200,326,200,332,65
1274,200,324,200,331,34
1308,109,334,200,330,200
1307,200,323,169,329,100
1322,200,322,200,326,200
1324,200,321,200,335,200
1264,200,320,200,325,200
1334,200,319,200,324,200
1341,200,318,200,323,169
1340,111,333,200,322,200
1339,97,335,200,321,200
1338,200,316,139,320,200
1337,163,345,200,334,200
1336,200,353,200,208,200
1332,157,192,200,199,170
1325,200,195,140,318,200
1331,200,350,200,181,200
1330,200,171,200,257,147
1329,200,246,155,256,200
1328,131,244,200,254,100
1327,200,243,200,242,200
1326,200,242,200,249,200
1306,200,241,180,248,200
1305,200,211,200,247,200
1304,200,208,200,246,155
1273,200,264,174,244,200
1281,168,170,200,243,200
1280,200,177,200,216,200
1279,163,176,200,211,200
1278,200,174,200,265,38
1276,200,173,200,173,200
1070,185,172,200,180,44
1067,190,169,200,210,200
1164,200,196,176,178,174
1039,162,179,148,177,200
1026,56,167,200,176,200
1024,200,166,200,174,200
1055,200,165,200,172,200
1022,200,164,113,184,200
1021,200,163,172,171,200
1020,166,160,166,170,200
1018,200,178,174,169,200
1017,171,180,44,167,200
1016,200,206,200,166,200
1032,45,193,200,165,200
1035,200,204,200,183,200
1036,200,202,200,185,132
1037,112,198,200,336,182
1038,200,352,200,346,200
1040,134,348,126,40,200
1079,108,36,163,294,70
1041,37,51,76,307,200
1042,200,307,200,315,200
1043,200,306,200,314,170
1044,175,301,154,313,200
1047,200,291,200,311,200
1048,200,300,200,310,200
1049,200,299,200,309,160
1050,200,295,200,306,200
1053,200,294,70,292,200
1054,200,293,181,305,175
1102,127,292,200,301,154
1105,200,158,200,300,200
1183,200,156,167,299,200
1157,160,155,200,295,200
1027,118,45,200,164,113
1028,200,50,189,291,200
1029,200,310,200,163,172
1030,200,49,200,160,166
1064,200,48,200,45,200
1063,128,47,200,51,76
1062,200,46,200,50,189
1061,200,44,200,49,200
1060,200,53,150,48,200
1059,200,43,200,47,200
1078,200,42,200,46,200
1080,200,41,200,44,200
1103,136,40,200,54,200
1091,200,39,200,43,200
1101,200,38,55,42,200
1098,200,52,200,41,200
1097,154,54,200,316,139
1096,114,309,160,287,200
1095,143,311,200,353,200
1093,181,347,200,317,200
1090,200,281,200,352,200
1081,200,343,200,350,200
1088,200,336,182,349,140
1087,200,342,115,348,126
1086,86,341,200,347,200
1085,200,340,16,345,200
1084,188,339,161,337,92
1082,200,338,200,343,200
1058,200,337,92,342,115
1057,140,317,200,341,200
1056,200,315,200,340,16
1025,29,266,200,339,161
1031,140,274,192,338,200
192,200,285,200,319,200
187,199,282,200,267,200
517,200,279,31,268,196
92,200,313,200,275,200
147,200,278,200,286,200
146,200,275,200,285,200
144,44,273,200,282,200
136,195,287,200,281,200
143,200,272,196,279,31
142,200,271,200,278,200
141,200,270,200,274,192
140,44,269,200,290,162
139,200,268,196,273,200
137,200,267,200,272,196
115,200,286,200,271,200
114,200,290,162,270,200
113,200,314,170,269,200
85,149,305,175,2078,189
91,200,2105,200,8691,200
149,160,8673,200,2094,200
89,200,2107,200,1938,200
88,58,1939,160,1944,200
87,200,1715,200,1943,200
86,147,1825,197,1942,168
84,200,1826,200,1941,200
112,200,1827,200,1940,200
83,136,1937,200,1939,160
81,200,1938,200,1937,200
80,200,1940,200,1978,200
79,200,1989,200,1936,67
78,67,1941,200,1935,200
77,200,1942,168,1934,98
93,200,1936,67,1933,200
94,200,1943,200,1932,130
148,200,1945,200,1931,200
150,200,1946,139,1824,200
184,200,1721,200,1822,193
130,200,1720,200,1659,91
25,200,1719,143,1709,145
26,200,1718,35,1716,136
27,200,1717,200,1715,200
28,200,1716,136,1713,200
29,200,1713,200,1712,200
30,200,1723,193,1711,200
31,200,1712,200,1710,200
32,120,1711,200,1708,200
72,200,1710,200,1718,35
74,200,1709,145,1707,200
153,200,1708,200,1706,200
125,200,1707,200,1705,200
132,200,1722,200,1704,101
131,142,1724,98,1703,200
129,200,1705,200,1930,200
151,200,1947,181,1929,139
128,200,1948,200,1928,200
127,200,1949,200,1947,181
124,200,1930,200,1986,154
134,72,1986,154,1985,200
123,103,1974,200,1984,151
121,200,1985,200,1982,200
120,200,1984,151,1980,200
119,200,1982,200,1976,200
117,144,1980,200,1968,106
116,112,1978,200,1974,200
133,200,1977,200,1973,182
135,93,1954,200,1972,176
76,200,1952,200,1971,200
145,134,1915,200,1970,200
95,200,1925,200,1969,115
97,200,1932,130,1948,200
98,200,1931,200,1946,139
558,74,1929,139,1912,148
596,200,1950,200,1921,200
595,200,1928,200,1927,200
594,200,1927,200,1926,200
593,200,1924,200,1925,200
592,200,1934,98,1924,200
591,24,1923,200,1923,200
589,200,1921,200,1922,172
580,50,1920,83,1920,83
588,48,1919,200,1945,200
587,135,1918,98,1919,200
586,33,1917,200,1918,98
585,200,1933,200,1915,200
583,177,1935,200,1914,121
582,200,1951,125,1913,200
557,200,1944,200,1702,46
99,127,1733,200,1717,200
2553,200,1740,164,1719,143
523,158,1739,200,1682,120
533,95,1742,150,1678,100
532,33,1701,115,1697,130
531,200,1700,200,1687,24
530,200,1698,178,1696,100
529,200,1697,130,1695,172
524,38,1696,100,1693,70
522,200,1694,200,1691,113
552,126,1686,200,1690,113
521,200,1693,70,1689,200
520,200,1692,97,1686,200
519,200,1691,113,1679,200
518,200,1690,113,1685,200
590,200,1689,200,1684,200
598,200,1687,24,1683,52
579,200,1741,200,1681,128
576,75,1743,200,1660,200
100,200,1695,172,1680,200
101,200,1794,147,1735,200
102,200,1801,200,1736,74
103,200,1800,200,1737,200
105,200,1799,200,1793,109
106,196,1798,200,1800,200
107,200,1797,99,1799,200
108,200,1796,200,1798,200
109,200,1793,109,1797,99
110,50,1803,200,1796,200
111,54,1791,200,1794,147
353,200,1790,200,1791,200
354,200,1789,200,1802,116
355,168,1788,200,1789,200
569,200,1787,200,1676,200
575,200,1702,46,1661,200
574,148,1703,200,1700,200
573,122,1737,200,1721,200
572,55,1673,200,1728,200
571,44,1736,74,1734,200
570,123,1735,200,1733,200
567,123,1734,200,1732,200
577,200,1732,200,1731,200
566,200,1725,145,1730,200
564,183,1731,200,1729,53
563,59,1730,200,1727,128
562,123,1729,53,1720,200
561,47,1728,200,1726,200
560,133,1727,128,1725,145
24,200,1726,200,1724,98
23,200,1706,200,1723,193
22,40,1704,101,1722,200
314,170,1823,129,1701,115
339,161,1682,120,1662,171
337,92,1685,200,1698,178
336,182,1681,128,1820,200
317,200,1680,200,1667,200
316,139,1679,200,1673,200
315,200,1677,200,1672,99
274,192,1676,200,1671,106
285,200,1672,99,1670,200
282,200,1684,200,1669,200
281,200,1671,106,1668,118
279,31,1670,200,1666,72
278,200,1669,200,1677,200
275,200,1668,118,1665,200
273,200,1667,200,1664,200
271,200,1666,72,1663,200
305,175,1683,52,1987,200
270,200,1988,193,1909,200
269,200,1990,200,2095,200
268,196,2108,200,1454,200
267,200,1883,200,1880,200
266,200,1875,200,1881,200
286,200,1878,200,1874,166
287,200,1879,200,1658,183
290,162,1880,200,1657,197
291,200,1881,200,1656,133
292,200,1882,200,1453,200
294,70,1876,200,1967,200
295,200,1991,200,1452,200
299,200,1995,115,1451,200
300,200,1664,200,1449,200
340,16,1662,171,1448,200
341,200,1463,200,1447,200
342,115,1462,200,1446,194
335,200,1461,200,1879,200
262,200,1885,200,1878,200
263,200,1874,166,1876,200
264,174,1872,82,1875,200
325,200,1871,200,1872,82
331,34,1870,200,1883,200
330,200,1869,56,1871,200
329,100,1868,200,1870,200
328,200,1884,200,1869,56
327,200,1886,107,1868,200
326,200,1866,16,1867,200
324,200,1899,200,1866,16
333,200,1909,200,1882,200
323,169,1907,200,1884,200
322,200,1906,137,1864,200
321,200,1905,81,1897,200
320,200,1904,199,1905,81
319,200,1900,91,1444,200
318,200,1460,182,1443,200
332,65,1459,184,1441,200
334,200,1458,200,1430,167
265,38,1433,116,1482,65
344,89,1491,200,1488,49
352,200,1490,200,1487,200
350,200,1467,200,1486,200
349,140,1466,200,1485,200
348,126,1465,200,1484,187
347,200,1435,200,1483,200
345,200,1441,200,1460,182
343,200,1440,200,1459,184
301,154,1439,75,1458,200
306,200,1438,200,1427,200
21,200,1437,110,1434,200
12,200,1436,200,1433,116
56,200,1434,200,1431,200
63,129,1464,200,1429,200
62,200,1431,200,1440,200
61,200,1457,200,1428,200
60,71,1430,167,1426,200
58,186,1429,200,1456,200
57,200,1428,200,1425,200
36,163,1427,200,1424,200
35,200,1442,200,1423,200
34,200,1443,200,1422,200
9,200,1444,200,1421,200
15,200,1446,194,1420,200
14,200,1447,200,1435,200
13,67,1448,200,1436,200
11,54,1449,200,1437,110
307,200,1451,200,1438,200
10,200,1453,200,1439,75
8,200,1456,200,1904,199
33,200,1898,22,1903,200
7,163,1888,200,1900,91
6,200,1897,200,1957,129
5,134,1965,200,1858,200
4,164,1855,147,1857,147
3,200,1854,200,1856,200
2,172,1853,200,1854,200
16,200,1852,200,1847,200
17,200,1851,200,1853,200
18,200,1850,62,1852,200
19,200,1912,148,1851,200
20,200,1914,121,1850,62
64,20,1665,200,1849,200
66,48,1963,200,1848,200
67,200,1969,115,1906,137
68,200,1968,106,1907,200
309,160,1967,200,1908,200
310,200,1966,200,1964,136
311,200,1964,136,1860,200
313,200,1856,200,1963,200
156,167,1962,200,1962,200
155,200,1972,176,1961,200
154,200,1961,200,1960,200
44,200,1960,200,1958,196
50,189,1959,200,1956,200
49,200,1958,196,1966,200
48,200,1957,129,1954,200
47,200,1956,200,1953,200
46,200,1970,200,1952,200
45,200,1973,182,1951,125
43,200,1953,200,1950,200
53,150,1987,200,1949,200
42,200,1993,200,1965,200
41,200,1992,124,1859,200
40,200,1848,200,1861,200
39,200,1858,200,1899,200
38,55,1896,34,1841,79
37,200,1835,188,1898,22
51,76,1893,200,1896,34
54,200,1892,200,1885,200
73,200,1891,200,1893,200
65,200,1890,145,1892,200
71,200,1867,200,1891,200
70,49,1865,200,1890,145
69,200,1913,200,1888,200
2547,30,1836,200,1886,107
2488,200,1843,200,1865,200
2552,47,1842,124,1863,200
1722,200,1841,79,1823,129
1729,53,1840,200,1834,200
1735,200,1839,162,1842,124
1734,200,1838,200,1839,162
1733,200,1846,200,1855,147
1732,200,1859,200,1838,200
1731,200,1834,200,1836,200
1730,200,1832,135,1835,188
1728,200,1831,200,1832,135
1721,200,1830,200,1845,200
1727,128,1829,200,1831,200
1726,200,1828,200,1830,200
1725,145,1845,200,1829,200
1724,98,1847,200,1828,200
1723,193,1864,200,1827,200
1702,46,1857,147,1826,200
1720,200,1863,200,1843,200
1701,115,1862,26,1846,200
1700,200,1861,200,1862,26
1672,99,1860,200,1787,200
1680,200,1786,84,1786,84
1679,200,1802,116,1785,61
1677,200,1804,200,8624,200
1676,200,8628,200,8649,196
1675,199,8640,200,8656,200
1673,200,8641,169,8639,126
1671,106,8643,109,8637,200
1699,200,8644,200,8622,200
1669,200,8637,200,8623,200
1668,118,8645,200,8626,192
1667,200,8626,192,1784,200
1737,200,1744,52,8627,200
1718,35,8610,200,8628,200
1933,200,8611,135,8638,200
1817,200,8612,192,8629,200
1935,200,8613,120,8631,125
1936,67,8614,200,8632,97
1937,200,8615,200,8655,200
1938,200,8639,126,8654,200
1939,160,8638,200,8653,200
1940,200,8636,200,8652,158
1941,200,8629,200,8651,185
1942,168,8635,144,8650,200
1943,200,8634,106,8648,200
1944,200,8633,74,8640,200
1945,200,8632,97,8647,200
1946,139,8631,125,8646,200
1947,181,8630,200,8645,200
1820,200,8529,200,8644,200
1663,200,8527,121,8643,109
1703,200,5210,200,8641,169
1710,200,8422,200,8536,200
1717,200,8429,147,8534,51
1716,136,8428,131,8533,101
1715,200,8427,189,8633,74
1713,200,8627,200,8634,106
1712,200,8616,58,8635,144
1711,200,8619,110,8693,197
1709,145,8675,200,8668,200
1719,143,8652,158,8677,156
1708,200,8651,185,8666,200
1707,200,8650,200,8665,200
1706,200,8649,196,8664,200
1705,200,8664,200,8663,59
1704,101,8666,200,8662,200
1666,72,8647,200,8661,185
1665,200,8676,200,8676,200
1664,200,8682,200,8679,200
1805,200,8681,193,8658,200
1781,104,8680,131,8689,200
1797,99,8679,200,8695,200
1799,200,8678,166,8694,200
1740,164,8677,156,8692,176
1808,200,8668,200,8636,200
1815,200,8620,200,1255,168
1814,181,8674,200,8690,200
1813,200,1196,200,8688,200
1812,200,8672,200,8680,131
1811,200,8671,200,8686,200
1809,200,8670,200,8685,124
1807,200,8669,110,8684,200
1800,200,8648,200,8683,200
1806,200,8646,200,8682,200
1804,200,8609,200,8681,193
1681,128,8617,34,8660,200
1803,200,8624,200,8657,200
1802,116,8623,200,8621,200
1801,200,8622,200,8630,200
1780,200,8621,200,8427,189
1779,200,8425,138,8433,200
1778,200,8424,200,8432,143
1749,200,8423,200,8397,200
1755,200,8409,200,8393,198
1754,117,8386,194,8392,121
1753,95,8384,23,8391,45
1752,200,8393,198,8390,102
1751,97,8383,200,8389,200
1750,23,8382,168,8387,116
1748,200,8381,127,8396,200
1782,200,8380,180,8386,194
1783,200,8379,200,8385,83
1784,200,8378,200,8384,23
1785,61,8392,121,8383,200
1682,120,8394,200,8382,168
1683,52,8411,200,8381,127
1684,200,8404,80,8395,72
1685,200,8410,55,8414,91
1686,200,8408,165,8388,174
1687,24,8388,174,8407,200
1689,200,8407,200,8413,200
1690,113,8406,122,8412,200
1691,113,8405,200,8411,200
1692,97,8403,200,8410,55
1693,70,8395,72,8409,200
1694,200,8402,200,8408,165
1695,172,8401,200,8406,122
1696,100,8400,138,8399,200
1697,130,8399,200,8405,200
1698,178,8397,200,8404,80
1736,74,8396,200,8403,200
1739,200,8448,66,8402,200
1816,200,8450,89,8401,200
1788,200,8526,72,8394,200
1796,200,8387,116,8532,200
1794,147,8389,200,8431,185
1793,109,8421,132,8445,200
1792,200,8444,200,8430,190
1791,200,8431,185,8429,147
1789,200,8420,99,8428,131
1787,200,8419,200,8425,138
1798,200,8418,200,8435,200
1786,84,8417,200,8424,200
1934,98,8416,48,8423,200
1932,130,8415,200,8422,200
2551,164,8430,190,8420,99
1834,200,8432,143,8419,200
1891,200,8413,200,8418,200
1883,200,8441,200,8434,200
1890,145,8447,200,8436,200
1888,200,8446,182,8416,48
1887,85,8445,200,8453,200
1886,107,8443,174,8415,200
1885,200,8390,102,8452,200
1884,200,8442,200,8450,89
1862,26,8440,200,8448,66
1861,200,8433,200,8447,200
1860,200,8439,200,8446,182
1829,200,8438,183,8444,200
1836,200,8437,200,8437,200
1835,188,8436,200,8443,174
1832,135,8435,200,8442,200
1897,200,8434,200,8441,200
1831,200,8414,91,8440,200
1830,200,8412,200,8439,200
1828,200,8449,200,8438,183
1859,200,8385,83,8417,200
1827,200,8391,45,8670,200
1826,200,8653,200,8671,200
1825,197,8654,200,8672,200
1824,200,8665,200,1772,200
1823,129,1780,200,1742,150
1822,193,1764,135,1741,200
1838,200,1765,184,1740,164
1839,162,1767,200,1755,200
1841,79,1768,200,1756,200
1842,124,1769,200,1757,200
1896,34,1770,200,1759,200
1898,22,1771,200,1761,61
1931,200,1772,200,1762,200
1874,166,1773,200,1764,135
1458,200,1775,200,1765,184
1459,184,1776,200,1768,200
1460,182,1777,200,1769,200
1461,200,1778,200,1770,200
1462,200,1779,200,1773,200
1463,200,1781,104,1745,132
1660,200,1745,132,1775,200
1661,200,5206,200,1776,200
1662,171,5207,200,1777,200
1871,200,5209,200,1778,200
1879,200,8578,200,5210,200
1878,200,8584,200,5211,95
1876,200,8583,200,5212,149
1875,200,8582,168,8588,200
1872,82,8581,200,8594,108
1899,200,8580,168,8593,200
1870,200,8579,200,8592,200
1881,200,8577,44,8591,200
1869,56,8587,200,8590,200
1868,200,8576,200,8589,200
1867,200,8575,88,1744,52
1865,200,1762,200,1746,200
1864,200,1746,200,8596,200
1863,200,8573,200,1809,200
1880,200,1806,200,1783,200
1882,200,1814,181,1801,200
1907,200,1822,193,1803,200
1892,200,1820,200,1739,200
1904,199,1819,200,1813,200
1900,91,1817,200,1819,200
1843,200,1816,200,1818,91
1845,200,1815,200,1817,200
1846,200,1813,200,1816,200
1949,200,1805,200,1815,200
1988,193,1812,200,1814,181
1987,200,1811,200,1812,200
1986,154,1809,200,1804,200
1985,200,1808,200,1811,200
1983,200,1807,200,1808,200
1972,176,1785,61,1779,200
1982,200,1747,200,1807,200
1980,200,1784,200,1806,200
1979,200,1783,200,1805,200
1978,200,1753,95,1782,200
1974,200,1761,61,1781,104
1973,182,1759,200,1780,200
1951,125,1757,200,1748,200
1950,200,1756,200,1754,117
1923,200,1755,200,1753,95
1847,200,1754,117,1752,200
1930,200,1752,200,1751,97
1929,139,1782,200,1750,23
1928,200,1751,97,1749,200
1927,200,1750,23,1747,200
1925,200,1748,200,8587,200
1924,200,8574,188,8586,200
1921,200,8572,200,8673,200
1948,200,8655,200,8571,200
1920,83,8558,200,8544,31
1919,200,8531,154,8543,104
1918,98,8530,164,8542,164
1915,200,8546,84,8540,200
1914,121,8548,200,8539,200
1913,200,8567,121,8537,70
1989,200,8560,132,8558,200
1990,200,8566,200,8560,132
1984,151,8565,200,8576,200
1912,148,8564,200,8569,200
1848,200,8563,200,8575,88
1850,62,8562,200,8574,188
1852,200,8561,183,8573,200
1853,200,8559,145,8572,200
1854,200,8549,200,8570,200
1855,147,8557,91,8545,103
1856,200,8533,101,8568,89
1857,147,8555,200,8561,183
1858,200,8553,72,8567,121
1906,137,8551,200,8566,200
1908,200,8550,108,8565,200
1819,200,8606,194,8564,200
1960,200,8608,200,8563,200
1967,200,8528,200,8562,200
1966,200,8656,200,8617,34
1965,200,8663,59,8620,200
1963,200,8662,200,8697,200
1962,200,8661,185,8669,110
1961,200,8660,200,8675,200
1959,200,8658,200,8674,200
1969,115,8657,200,8559,145
1958,196,8532,200,8547,200
1957,129,8534,51,8584,200
1956,200,8571,200,8607,200
1954,200,8594,108,8583,200
1953,200,8586,200,8582,168
1952,200,8588,200,8581,200
1968,106,8569,200,8580,168
1970,200,8598,200,8595,153
1777,200,8604,145,8597,200
1747,200,8603,200,8578,200
1746,200,8602,200,8608,200
8486,126,8601,200,8616,58
8482,200,8600,200,8615,200
8481,200,8599,200,8614,200
8479,200,8597,200,8612,192
8478,75,8589,200,8611,135
8477,200,8596,200,8609,200
8475,200,8595,153,8598,200
8485,148,8592,200,8549,200
8474,200,8536,200,8606,194
8473,123,8591,200,8604,145
8472,194,8590,200,8602,200
8471,200,8570,200,8601,200
8470,200,8568,89,8600,200
8469,200,8607,200,8599,200
8484,199,8539,200,8579,200
8503,200,8545,103,8577,44
8476,139,8544,31,8619,110
8495,185,8543,104,8546,84
8501,200,8542,164,8555,200
8500,200,8541,200,8553,72
8499,200,8540,200,8551,200
8498,200,8537,70,8550,108
8497,174,8547,200,1489,154
8496,200,1492,61,1491,200
8494,200,1493,200,1492,61
8487,188,1494,200,2378,184
8493,200,2396,200,2391,200
8492,182,2390,99,2392,200
8491,200,2384,200,2393,200
8490,137,2391,200,2394,200
8489,200,2393,200,2387,200
8483,200,2394,200,2357,200
8582,168,2395,200,2375,106
1745,132,2397,200,2415,163
8682,200,2412,62,2359,200
8677,156,2398,200,2360,200
8676,200,2392,200,2361,200
8675,200,2362,127,2362,127
8674,200,2383,200,2363,200
8672,200,2381,200,2364,200
8699,200,2364,200,2390,99
8671,200,2389,200,2389,200
8670,200,2388,185,2386,200
8669,110,2387,200,2379,84
8668,200,2386,200,2385,200
8666,200,2385,200,2384,200
8665,200,2363,200,2383,200
8680,131,2361,200,2382,200
8681,193,2474,174,2381,200
8683,200,2333,200,2380,200
8583,200,2340,200,2358,56
8684,200,2339,200,2356,86
8685,124,2338,95,2471,200
8686,200,2337,200,2328,200
8688,200,2336,200,2336,200
8689,200,2334,200,2334,200
8690,200,2331,114,2333,200
8691,200,2342,200,2376,200
8693,197,2365,53,2365,53
8694,200,2366,200,2367,200
8695,200,2367,200,2583,200
8696,200,2583,200,2561,200
8697,200,2579,200,2560,104
8698,200,2596,200,2558,200
8584,200,2589,200,2557,200
8488,200,2595,200,2572,200
8468,200,2594,78,2575,200
8467,200,2593,200,2593,200
8546,84,2592,200,2584,200
8504,133,2591,200,2592,200
8581,200,2590,200,2591,200
8551,200,2588,200,2590,200
8561,183,2580,200,2589,200
8560,132,2586,27,2588,200
8559,145,2585,200,2585,200
8558,200,2584,200,2576,180
8555,200,2582,200,2368,200
8553,72,2368,200,2582,200
8550,108,2581,127,2581,127
8563,200,2478,200,2580,200
8549,200,2477,200,2579,200
8548,200,2476,200,2578,200
8547,200,2372,200,2577,200
8545,103,2380,200,2474,174
8466,200,2379,84,2473,200
8544,31,2378,184,2472,200
8562,200,2376,200,2366,200
8565,200,2375,106,2373,200
8506,200,2373,200,2372,200
8574,188,2371,200,2371,200
8580,168,2382,200,2369,200
8579,200,2369,200,2331,114
8578,200,2330,75,2330,75
8577,44,2329,33,2329,33
8576,200,2328,200,2469,153
8575,88,2466,194,2446,34
8573,200,2444,200,2444,200
8566,200,2443,200,2453,200
8572,200,2442,200,2443,200
8502,124,2441,200,2442,200
8464,200,2455,200,2441,200
8463,200,2457,200,2440,173
8462,200,2402,200,2439,194
8438,183,2467,125,2438,200
8444,200,2473,200,2452,156
8443,174,2472,200,2454,195
8442,200,2471,200,2399,200
8441,200,2470,195,2464,157
8440,200,2469,153,2470,195
8439,200,2468,200,2468,200
8437,200,2458,200,2448,105
8465,114,2446,34,2467,125
8436,200,2465,183,2466,194
8435,200,2464,157,2465,183
8434,200,2463,200,2463,200
8433,200,2461,200,2455,200
8432,143,2460,100,2461,200
8431,185,2459,188,2460,100
8445,200,2440,173,2459,188
8446,182,2439,194,2458,200
8447,200,2438,200,2457,200
8448,66,2411,200,2456,186
8450,89,2418,200,2437,200
8453,200,2417,200,2436,200
8454,200,2416,200,2435,149
8455,96,2415,163,2447,200
8456,198,2445,107,2449,185
8457,63,2456,186,2327,200
8458,151,2327,200,2351,144
8459,28,2350,120,2338,95
8460,39,2326,200,2326,200
8461,45,2325,200,2325,200
8678,166,2341,200,2324,200
8679,200,2343,200,2323,200
8673,200,2359,200,2322,154
8654,200,2352,200,2321,200
8631,125,2358,56,2337,200
8630,200,2357,200,2339,200
8629,200,2356,86,2355,200
8628,200,2355,200,2348,200
8627,200,2354,61,2354,61
8641,169,2353,200,2353,200
8644,200,2351,144,2352,200
8624,200,2344,200,2350,120
8653,200,2349,99,2450,190
8660,200,2447,200,2349,99
8658,200,2348,200,2347,200
8657,200,2347,200,2340,200
8656,200,2346,102,2346,102
8655,200,2345,50,2345,50
8652,158,2399,200,2344,200
8596,200,2400,117,2343,200
8645,200,2401,200,2342,200
8651,185,2448,105,2341,200
8650,200,2454,195,2395,200
8649,196,2453,200,2396,200
8648,200,2452,156,2398,200
8647,200,2451,108,2445,107
8646,200,2450,190,2451,108
8626,192,2449,185,2562,200
8623,200,2577,200,2563,200
8429,147,2562,200,2574,200
8594,108,2563,200,2539,139
8601,200,2490,200,2516,200
8600,200,2553,200,2546,153
8598,200,2552,47,2552,47
8632,97,2551,164,2551,164
8643,109,2549,200,2550,195
8633,74,2541,119,2549,200
8635,144,2548,76,2548,76
1744,52,2547,30,2547,30
1742,150,2545,200,2544,200
1741,200,2544,200,2537,171
1756,200,2543,20,2543,20
1757,200,2542,90,2542,90
1758,200,2521,104,2541,119
1759,200,2519,184,2540,200
1761,61,2558,200,2538,200
1762,200,2496,200,2534,91
1764,135,2555,200,2517,200
1765,184,2495,200,2515,200
1767,200,2494,200,2554,67
1768,200,2493,200,2484,200
1769,200,2492,200,2492,200
1770,200,2491,146,2491,146
1771,200,2489,77,2490,200
1772,200,2498,99,2489,77
1773,200,2488,200,2488,200
1775,200,2484,200,2487,200
1776,200,2483,200,2483,200
5236,200,2481,82,2494,200
5237,200,2480,200,2481,82
5238,200,2479,200,2480,200
8634,106,2497,200,2536,89
8640,200,2554,67,2518,200
8639,126,2556,200,2478,200
8638,200,2518,200,2316,75
8637,200,2536,89,2096,200
8636,200,2109,158,2098,200
8597,200,2110,195,2099,200
8595,153,2111,193,2100,200
8700,144,2112,200,2101,200
8736,124,2113,155,2102,200
8712,80,2114,200,2103,187
8711,200,2115,156,2104,120
8709,200,2116,104,2105,200
8718,114,2117,200,2106,200
8708,200,2321,200,2107,200
8707,200,2323,200,2108,200
8706,200,1997,200,2109,158
8705,200,2530,200,2110,195
8704,104,2537,171,2318,200
8703,80,2535,200,2519,184
8717,200,2550,195,1338,200
8720,200,2534,91,2526,200
8664,200,2532,181,2532,181
8730,200,2531,200,2531,200
8735,110,2529,200,2530,200
8592,200,2539,139,2529,200
8734,170,2528,200,2528,200
8733,200,2527,123,2527,123
8732,200,2526,200,2525,97
8731,200,2525,97,2535,200
8729,200,2524,200,2524,200
8721,200,2522,200,2522,200
8728,200,2538,200,2521,104
8727,200,2540,200,2520,200
8726,200,2520,200,2479,200
8725,200,2499,32,2477,200
8724,200,2510,200,2564,149
8723,200,2564,149,2627,200
8702,200,2624,112,2599,200
8701,200,2631,200,2597,200
8713,111,2638,200,2618,97
8714,200,2637,200,2620,200
8715,200,2636,97,2595,200
8716,109,2635,181,2629,180
8603,200,2634,168,2635,181
8591,200,2632,200,2634,168
8590,200,2630,200,2633,97
8589,200,2623,58,2632,200
8588,200,2629,180,2631,200
8587,200,2628,200,2630,200
8586,200,2627,200,2628,200
8602,200,2626,200,2621,200
8604,145,2625,200,2626,200
8622,200,2599,200,2602,76
8614,200,2622,200,2625,200
8621,200,2597,200,2624,112
8620,200,2561,200,2623,58
8619,110,2569,200,2622,200
8617,34,2576,180,2596,200
8616,58,2575,200,2594,78
8615,200,2574,200,2556,200
8613,120,2572,200,2565,200
8606,194,2571,200,2571,200
8612,192,2570,200,2570,200
8611,135,2568,200,2569,200
8610,200,2578,200,2568,200
8609,200,2567,117,2567,117
8608,200,2566,200,2566,200
8607,200,2565,200,2600,152
8661,185,2598,200,2603,171
8662,200,2620,200,2476,200
8663,59,2517,200,2500,200
8710,200,2560,104,2493,200
1457,200,2516,200,2495,200
1456,200,2515,200,2514,60
1454,200,2514,60,2505,84
2351,144,2512,200,2512,200
2325,200,2511,68,2511,68
2324,200,2508,200,2510,200
2323,200,2500,200,2508,200
2340,200,2507,200,2507,200
2341,200,2506,117,2506,117
2342,200,2505,84,2503,37
2343,200,2503,37,2496,200
2344,200,2502,129,2502,129
2345,50,2501,200,2501,200
2346,102,2557,200,2499,32
2347,200,2324,200,2605,200
2348,200,2600,152,2498,99
2349,99,2612,94,2497,200
2350,120,2619,79,2553,200
2352,200,2618,97,2555,200
2327,200,2616,37,2320,200
2353,200,2615,106,2609,74
2354,61,2614,200,2616,37
2356,86,2613,200,2615,106
2357,200,2611,48,2614,200
2396,200,2621,200,2613,200
